tweet_id,account_name,user_id,timestamp,text,links,repiles,retweets,favorites
1236111285080604673,R & Py Tips,2505271093,6:07 PM - 6 Mar 2020,Python Tip (Pandas): Does df.apply() take very long to execute and tired of interrupting the kernel?  Use `pandarallel` to parallelize your pandas tasks and watch the code run with cool progress bars.  ,https://github.com/nalepae/pandarallel,Null,26,53
1236064123483389953,Ali Younes,411738365,3:00 PM - 6 Mar 2020,Started learning visualization in ,,Null,0,2
1235901154309165056,Amunategui - ViralML.com,17366048,4:12 AM - 6 Mar 2020,Track  Map  and Animate the Coronavirus with Python & Basemap  ,https://youtu.be/dprg38SSqJc,Null,6,7
1235875887213658114,Mark Sellors 🐠,14351134,2:32 AM - 6 Mar 2020,PSA: Remeber  you're not allowed to call Shiny  "RShiny"  unless you also call Django  "PythonDjango". It's the law  sorry  nothing to do with me! ,,Null,7,50
1235837594522357760,Davor Jordacevic,1315363538,12:00 AM - 6 Mar 2020,How To Build A Shallow Neural Network in ,http://ow.ly/kHuz50yEftv,Null,11,24
1235537427940458497,TestDriven.io,937888350974787584,4:07 AM - 5 Mar 2020,Deploying a Flask and Vue App to Heroku with Docker and Gitlab CI   ,https://testdriven.io/blog/deploying-flask-to-heroku-with-docker-and-gitlab/#.XmDql1KTBiE.twitter,Null,24,58
1235531751054667777,sammywemmy,1093585131351101441,3:44 AM - 5 Mar 2020,inspired by ,,Null,9,40
1236381115285463042,Practical Programming 🚀 ProgramWithUs.com,797271725629173762,12:00 PM - 7 Mar 2020,remove duplicate rows in dataframe    ,,Null,2,3
1236356780239646721,Chris Strange,988508801371328513,10:23 AM - 7 Mar 2020,Null,https://blog.miguelgrinberg.com/post/micropython-and-the-internet-of-things-part-i-welcome,Null,6,6
1236324785594019840,Python Planet,737930060968165377,8:16 AM - 7 Mar 2020,TensorFlow Tutorial For Beginners - TensorFlow Full Course  ☞ ,http://bit.ly/2TcXUj1,Null,3,4
1236314505531076610,Python Machine Learning,908264228192002048,7:35 AM - 7 Mar 2020,Ensemble Machine Learning in Python: Random Forest  AdaBoost  ☞ ,https://ift.tt/30slh9p,Null,5,0
1236284176891957251,bluefox creation,986644817307353088,5:34 AM - 7 Mar 2020,Tried to code a custom sine wave node in Animation nodes,,Null,15,174
1236275425879474176,Practical Programming 🚀 ProgramWithUs.com,797271725629173762,5:00 AM - 7 Mar 2020,Finally!    ,,Null,3,1
1236231254665842688,Nouroz Gaming,1142886227756093440,2:04 AM - 7 Mar 2020,Why would a Python programmer learn Rust when there are no jobs in it  ☞ ,http://bit.ly/3c4vbEH,Null,2,3
1236108363223707649,TechZ,737658006993674241,5:56 PM - 6 Mar 2020,A beginner’s guide to Spark in Python  ☞ ,http://bit.ly/2okLgli,Null,0,0
1236086563630723073,inputforcolor,634414519,4:29 PM - 6 Mar 2020,Urgently Required ,,Null,0,0
1235988530528169984,Practical Programming 🚀 ProgramWithUs.com,797271725629173762,10:00 AM - 6 Mar 2020,create line chart using Bokeh    ,,Null,0,3
1235941832141438976,David Neal 🥓🥑,16684753,6:54 AM - 6 Mar 2020,Blogged: Stop Writing Server-Based Web Apps ,https://developer.okta.com/blog/2020/03/06/stop-writing-server-based-web-apps,Null,10,20
1235928130818367490,Practical Programming 🚀 ProgramWithUs.com,797271725629173762,6:00 AM - 6 Mar 2020,pandas_join two dataframes along columns    ,,Null,0,2
1235923823158910976,Exequiel Ceasar Navarrete 🙏☝️☀️🌻🇵🇭,340222559,5:42 AM - 6 Mar 2020,Currently looking for remote work opportunities with flexible working hours. I work mainly in ,https://www.linkedin.com/in/exequiel-ceasar-navarrete/ https://twitter.com/ecsnavarrete/status/1222654896135999490,Null,8,6
1235867645011881985,Python,737913022006579200,1:59 AM - 6 Mar 2020,Beginner’s Guide to Machine Learning with Python ☞ ,https://morioh.com/p/7b51f7566a95,Null,7,3
1235862571330093057,SSLABS,998480620140417024,1:39 AM - 6 Mar 2020,Python  New Batch On March-9 @ 08:00 Am ,https://sslabs.co.in/python-training-hyderabad/,Null,0,0
1235795361840721920,Python & Django,733580286844248064,9:12 PM - 5 Mar 2020,Intro to Web Scraping with Python and Beautiful Soup  ☞ ,http://bit.ly/2PDNGGy,Null,5,20
1235656233539026944,Paul Ganssle,3237100694,11:59 AM - 5 Mar 2020,I'm really excited about PEP 614  because now I no longer have to use "=" like some sort of a chump. From now on I'll be defining my variables like this:  @(type(lambda: None).__call__) def my_var():     return 3  ,,Null,24,108
1235442546697891841,Guy Ballard,1016613097,9:50 PM - 4 Mar 2020,This ,,Null,15,119
1235387051932971009,Hakin9,22007324,6:10 PM - 4 Mar 2020,Python WiFi Scanner Coding - video tutorial is available to watch! Check our blog for more practical content ,https://hakin9.org/python-wifi-scanner-coding-free-course-content/,Null,101,187
1235276974395928576,Johnny Matthews,14637662,10:52 AM - 4 Mar 2020,A ,https://github.com/johnnygizmo/set_viewport_color,Null,17,65
1236230123508072448,Practical Programming 🚀 ProgramWithUs.com,797271725629173762,2:00 AM - 7 Mar 2020,Remember?    ,,Null,2,1
1236152903787831296,Python Programmers,3314148722,8:53 PM - 6 Mar 2020,Python Pandas Tutorial (Part 8): Grouping and Aggregating - Analyzing and Exploring Your Data  ☞ ,http://bit.ly/2TfMrPT,Null,10,21
1236141997561245697,Data Flair,2897266280,8:09 PM - 6 Mar 2020,Explore the 90+ free Machine Learning Tutorial Series and learn ML from Scratch from beginners to advanced.  ,https://data-flair.training/blogs/machine-learning-tutorials-home/,Null,11,2
1236139524796878849,Practical Programming 🚀 ProgramWithUs.com,797271725629173762,8:00 PM - 6 Mar 2020,format datetime    ,,Null,0,0
1235986091976601600,Simon,1034019750249201664,9:50 AM - 6 Mar 2020,Quick update on Boolean tool in ,,Null,21,187
1235958935955419136,SST System Soft Technologies,827579373750456320,8:02 AM - 6 Mar 2020,10 skills you'll need to survive the rise of automation ,https://hubs.ly/H0npcGj0,Null,9,6
1235889209254150144,mischievousdev,1235753645141970944,3:25 AM - 6 Mar 2020,Gitbot  A github bot which shows the statistics of a user  repo  organization  commit  issue in github and also has fun commands.  Invite link : ,https://discordapp.com/oauth2/authorize?client_id=681340587420811345&permissions=384064&scope=bot,Null,0,0
1235841646429745153,shota,1197588584624033792,12:16 AM - 6 Mar 2020,Null,,Null,13,47
1235788991791841280,Python Fan,739015205305257984,8:47 PM - 5 Mar 2020,Intro to Web Scraping with Python and Beautiful Soup  ☞ ,http://bit.ly/2PDNGGy,Null,4,2
1235750002309332992,Python & Django,733580286844248064,6:12 PM - 5 Mar 2020,Beautiful Soup Tutorial - Web Scraping in Python  ☞ ,http://bit.ly/39h2cLZ,Null,2,14
1235701642776977408,Practical Programming 🚀 ProgramWithUs.com,797271725629173762,3:00 PM - 5 Mar 2020,I always get this question asked "What book should I get?"    ,,Null,1,5
1235690921460719618,Learn to Code,844736432115736576,2:17 PM - 5 Mar 2020,Machine Learning in Python - Full Course for Beginners  ☞ ,https://ift.tt/32D2gC4,Null,0,1
1235671471868919808,PythonUSA,1230571931105202178,1:00 PM - 5 Mar 2020,Python To Web - Your Python App online ,https://pythonbasics.org/python-to-web/,Null,8,3
1235641240877764614,Python Weekly,373620985,11:00 AM - 5 Mar 2020,face2data - Extract meaningful information from a person face in less than a second. Powered by Keras and Flask. ,https://buff.ly/38fVbK5,Null,13,19
1235438397856067587,Dr. GP Pulipaka,4263007693,9:34 PM - 4 Mar 2020,A Comprehensive 30 Page Probability and ,http://bit.ly/2L4PWlv,Null,69,30
1235434701520764929,Dr. GP Pulipaka,4263007693,9:19 PM - 4 Mar 2020,CNN vs. RNN vs. ANN — Analyzing 3 Types of Neural Networks. ,http://bit.ly/32VfICO,Null,33,33
1235416907739738115,Fabrizio Bustamante,326229600,8:08 PM - 4 Mar 2020,6 Essential Data Visualization Python Libraries   By ,https://www.analyticsvidhya.com/blog/2020/03/6-data-visualization-python-libraries/?utm_source=AVTwitter&utm_medium=post&utm_campaign=5_mar_new_article,Null,29,17
1235379609929052160,Code Geek,3237673034,5:40 PM - 4 Mar 2020,Python Data Science : Filtering and selecting data with Python ,https://morioh.com/p/a919df95853d?f=5c21fb01c16e2556b555ab32,Null,14,37
1235285382008197120,Micro:bit Educational Foundation,763102211639537665,11:26 AM - 4 Mar 2020,Learn more about how the micro:bit works with ,https://microbit.org/get-started/user-guide/python/,Null,21,46
1235242940391251968,Brian Okken,20831071,8:37 AM - 4 Mar 2020,Test & Code 104: Top 28 pytest plugins - Anthony Sottile  pytest is awesome by itself. pytest + plugins is even better. In this episode  ,https://testandcode.com/104,Null,23,49
1235815483942658048,Python Course,829636994582056960,10:32 PM - 5 Mar 2020,The 5 Best IDE’s and Editors for Python ☞ ,https://ift.tt/3augE3t https://ift.tt/38sZRfM,Null,1,0
1235788961144061952,RANE digital,906205317452746752,8:47 PM - 5 Mar 2020,Writing an API in Flask with SQLAlchemy is easy with the correct setup. Flask takes care of the server and routing while SQLAlchemy handles the database. ,https://buff.ly/38rmp0j,Null,1,2
1235761030422302720,Learn Python,829899435991822337,6:56 PM - 5 Mar 2020,Using Python in Weather Forecasting 2 ☞ ,https://ift.tt/39w0UwE https://ift.tt/39tVTVo,Null,0,0
1235452176085876739,shota,1197588584624033792,10:28 PM - 4 Mar 2020,Null,,Null,10,24
1235444935429480449,Bukmedianet,1230122645527711744,10:00 PM - 4 Mar 2020,ML AI For Beginners by PhD ,https://bukmedianet.blogspot.com/2020/03/ml-ai-for-beginners-by-phd-machine.html,Null,18,14
1235439464379539456,Python Programmers,3314148722,9:38 PM - 4 Mar 2020,Web Scraping using Python for Beginners  ☞ ,http://bit.ly/39fiiG2,Null,12,60
1235417515909496833,João Rodrigues,3370782759,8:11 PM - 4 Mar 2020,A while back I asked for tips on what to teach on an intermediate ,https://github.com/JoaoRodrigues/sc-teaching/blob/master/intermediate-python-2020/Intermediate_Python_Workshop.md,Null,9,34
1235415049826598913,Kirk Borne,534563976,8:01 PM - 4 Mar 2020,Null,https://amzn.to/38EqUWC,Null,22,31
1235414763506667526,Real Python,745911914,8:00 PM - 4 Mar 2020,A Guide to the Newer Python String Format Techniques ,https://realpython.com/python-formatted-output/,Null,16,38
1235412138409091075,Coupon Online Courses 24,1218089591061630977,7:49 PM - 4 Mar 2020,Courses Free Discount - Node with SocketIO: Build A Full Web Chat App From Scratch -> ,https://coupononlinecourses.blogspot.com/2019/08/node-with-socketio-build-full-web-chat.html,Null,26,23
1235402887221690370,Nathan Hvnter🚀,1165026149694615553,7:12 PM - 4 Mar 2020,5 ,http://bit.ly/2I5HZNc,Null,67,11
1235383850873675776,Arnab,3867945679,5:57 PM - 4 Mar 2020,Null,,Null,71,20
1235368370276413442,CodeChain,907424637574823936,4:55 PM - 4 Mar 2020,Thanks ,https://rustinblockchain.org/2020/03/04/rib-newsletter-9-the-month-of-working-from-home/,Null,11,13
1235355430471299073,Amy,3404403357,4:04 PM - 4 Mar 2020,Day 19 of ,,Null,19,35
1235339252793257984,Kim,275570372,3:00 PM - 4 Mar 2020,I've been playing with ,https://ny-quiz.herokuapp.com/,Null,16,16
1235239533576364032,𝙹-𝙾 𝙴𝚛𝚒𝚔𝚜𝚜𝚘𝚗,49286100,8:23 AM - 4 Mar 2020,R3 D33 of ,https://findwork.dev/blog/advanced-usage-python-requests-timeouts-retries-hooks/,Null,15,12
1235232164981157888,Jenny 🏴󠁧󠁢󠁷󠁬󠁳󠁿,236017787,7:54 AM - 4 Mar 2020,I’m trying to parse nested ,Https://blog.serverbooter.com/post/parsing-nested-json-in-go/,Null,15,19
1235218038078619648,bennyBoy_JP,1727994228,6:58 AM - 4 Mar 2020,Null,,Null,10,13
1235194761021132807,Dr Chris Yeomans 🇪🇺,586818727,5:25 AM - 4 Mar 2020,Pleasure to be teaching my first ,,Null,4,25
1234996340918063104,Tyler Loftus,1133304464171868160,4:17 PM - 3 Mar 2020,Excited to begin PhD ,,Null,8,30
